#{"t_start": 1734358070.976824, "env_id": "RMSA_ENV-v0"}
r,l,t
100.0,100,143.399348
96.0,100,143.43321
100.0,100,143.46719
98.0,100,143.500748
100.0,100,143.534108
100.0,100,143.567869
98.0,100,143.600924
100.0,100,143.633285
100.0,100,143.666765
100.0,100,143.699473
100.0,100,143.730481
100.0,100,143.764056
100.0,100,143.797824
100.0,100,143.840697
100.0,100,143.872886
100.0,100,143.90549
100.0,100,143.938963
100.0,100,143.9708
100.0,100,144.004751
100.0,100,144.039033
100.0,100,144.071138
100.0,100,144.104504
98.0,100,144.136679
100.0,100,144.169036
100.0,100,144.202591
98.0,100,144.235264
100.0,100,144.270687
100.0,100,144.303182
98.0,100,144.335493
100.0,100,144.368538
100.0,100,144.402063
100.0,100,144.435007
98.0,100,144.469692
100.0,100,144.50181
100.0,100,144.535944
96.0,100,144.569675
100.0,100,144.603326
98.0,100,144.63873
100.0,100,144.672647
98.0,100,144.705486
100.0,100,144.738921
98.0,100,144.7724
100.0,100,144.80483
100.0,100,144.838982
100.0,100,144.872933
100.0,100,144.905712
100.0,100,144.940193
100.0,100,144.973052
100.0,100,145.006829
100.0,100,145.039449
100.0,100,145.073245
100.0,100,145.107709
98.0,100,145.141455
98.0,100,145.175761
98.0,100,145.209184
98.0,100,145.242323
100.0,100,145.275494
96.0,100,145.30945
100.0,100,145.34289
100.0,100,145.376037
100.0,100,145.412607
100.0,100,145.446282
100.0,100,145.479532
100.0,100,145.513393
100.0,100,145.546393
100.0,100,145.579911
100.0,100,145.612283
100.0,100,145.64671
98.0,100,145.680641
100.0,100,145.714733
96.0,100,145.746523
100.0,100,145.780341
98.0,100,145.813346
96.0,100,145.845476
100.0,100,145.879483
100.0,100,145.913252
100.0,100,145.946925
100.0,100,145.980579
100.0,100,146.012502
100.0,100,146.048404
100.0,100,146.081977
100.0,100,146.115233
100.0,100,146.149363
100.0,100,146.182343
100.0,100,146.216671
100.0,100,146.25008
100.0,100,146.284413
100.0,100,146.31675
98.0,100,146.35033
98.0,100,146.384427
100.0,100,146.419071
100.0,100,146.451773
100.0,100,146.48566
100.0,100,146.518695
98.0,100,146.552256
100.0,100,146.585343
98.0,100,146.620678
100.0,100,146.653394
100.0,100,146.686132
100.0,100,146.720676
100.0,100,146.753712
100.0,100,146.786834
98.0,100,146.821204
100.0,100,146.854598
100.0,100,146.887597
100.0,100,146.922521
98.0,100,146.955387
100.0,100,146.98944
100.0,100,147.024352
98.0,100,147.058931
98.0,100,147.094122
100.0,100,147.127421
100.0,100,147.158882
100.0,100,147.192548
100.0,100,147.226052
100.0,100,147.260138
100.0,100,147.292474
100.0,100,147.326392
96.0,100,147.35974
100.0,100,147.393832
100.0,100,147.427108
100.0,100,147.460106
100.0,100,147.493803
100.0,100,147.526824
100.0,100,147.559993
100.0,100,147.592891
100.0,100,147.626199
100.0,100,147.659137
100.0,100,147.692183
100.0,100,147.725398
98.0,100,147.759217
100.0,100,147.790435
96.0,100,147.824894
100.0,100,147.859016
100.0,100,147.890519
100.0,100,147.923881
96.0,100,147.957698
100.0,100,147.992427
100.0,100,148.025302
98.0,100,148.05866
100.0,100,148.090754
98.0,100,148.125076
98.0,100,148.159587
100.0,100,148.19433
100.0,100,148.227538
100.0,100,148.261147
98.0,100,148.293883
100.0,100,148.329472
100.0,100,148.363399
100.0,100,148.39709
100.0,100,148.431429
100.0,100,148.464737
100.0,100,148.498432
100.0,100,148.532139
100.0,100,148.565519
100.0,100,148.59832
100.0,100,148.631671
100.0,100,148.665011
96.0,100,148.698106
100.0,100,148.731597
100.0,100,148.763559
98.0,100,148.796961
98.0,100,148.829733
98.0,100,148.8621
98.0,100,148.896652
100.0,100,148.93048
100.0,100,148.963848
100.0,100,148.999294
100.0,100,149.03236
100.0,100,149.065724
100.0,100,149.098391
100.0,100,149.133063
100.0,100,149.166241
100.0,100,149.20077
98.0,100,149.234252
98.0,100,149.268266
100.0,100,149.301789
100.0,100,149.334924
100.0,100,149.367794
100.0,100,149.401321
96.0,100,149.435361
100.0,100,149.467622
98.0,100,149.500006
100.0,100,149.533309
100.0,100,149.56793
100.0,100,149.601224
100.0,100,149.635074
98.0,100,149.669046
100.0,100,149.701872
100.0,100,149.734742
100.0,100,149.767522
98.0,100,149.801049
100.0,100,149.833829
100.0,100,149.866586
100.0,100,149.899918
100.0,100,149.934183
100.0,100,149.967091
100.0,100,150.000088
100.0,100,150.032868
100.0,100,150.066373
100.0,100,150.100215
100.0,100,150.13399
98.0,100,150.165366
98.0,100,150.200701
100.0,100,150.233853
100.0,100,150.267643
100.0,100,150.302204
98.0,100,150.336683
100.0,100,150.370983
100.0,100,150.408787
100.0,100,150.443717
100.0,100,150.477161
100.0,100,150.511164
100.0,100,150.545615
100.0,100,150.578895
100.0,100,150.611989
98.0,100,150.646977
98.0,100,150.681332
100.0,100,150.714979
100.0,100,150.74732
98.0,100,150.781753
100.0,100,150.814847
100.0,100,150.850118
98.0,100,150.883526
100.0,100,150.918542
100.0,100,150.952473
100.0,100,150.985824
100.0,100,151.020413
100.0,100,151.054034
100.0,100,151.08852
100.0,100,151.122
100.0,100,151.156253
100.0,100,151.189418
98.0,100,151.222422
98.0,100,151.257264
100.0,100,151.291337
100.0,100,151.325142
100.0,100,151.358161
100.0,100,151.392338
100.0,100,151.425982
100.0,100,151.459812
100.0,100,151.493513
100.0,100,151.525764
100.0,100,151.559688
98.0,100,151.594984
100.0,100,151.627331
100.0,100,151.659678
98.0,100,151.69219
100.0,100,151.725114
98.0,100,151.758429
100.0,100,151.791699
100.0,100,151.824684
98.0,100,151.857921
100.0,100,151.889913
100.0,100,151.923735
98.0,100,151.957343
98.0,100,151.990327
100.0,100,152.023631
100.0,100,152.057725
100.0,100,152.090988
98.0,100,152.125415
100.0,100,152.190148
100.0,100,152.224911
98.0,100,152.257611
100.0,100,152.290855
100.0,100,152.325386
98.0,100,152.358263
100.0,100,152.390476
100.0,100,152.42502
100.0,100,152.459986
100.0,100,152.494052
94.0,100,152.526741
100.0,100,152.561201
100.0,100,152.594815
100.0,100,152.627097
98.0,100,152.660306
100.0,100,152.69436
100.0,100,152.728799
100.0,100,152.76334
100.0,100,152.797494
100.0,100,152.830932
100.0,100,152.863394
100.0,100,152.896828
100.0,100,152.929007
100.0,100,152.963328
100.0,100,152.996025
100.0,100,153.031887
100.0,100,153.064986
100.0,100,153.100001
100.0,100,153.134803
100.0,100,153.168837
100.0,100,153.204088
100.0,100,153.236981
100.0,100,153.269491
100.0,100,153.303959
100.0,100,153.337065
98.0,100,153.370949
100.0,100,153.403755
100.0,100,153.436808
100.0,100,153.47039
98.0,100,153.504557
94.0,100,153.53696
100.0,100,153.571075
98.0,100,153.606709
100.0,100,153.640371
98.0,100,153.672597
100.0,100,153.706297
100.0,100,153.741537
100.0,100,153.773333
100.0,100,153.807248
100.0,100,153.840356
98.0,100,153.873875
100.0,100,153.907934
100.0,100,153.940223
100.0,100,153.97502
100.0,100,154.009281
96.0,100,154.042042
98.0,100,154.074802
100.0,100,154.108993
100.0,100,154.142858
100.0,100,154.175856
100.0,100,154.209246
100.0,100,154.242183
100.0,100,154.274603
100.0,100,154.306766
100.0,100,154.339481
94.0,100,154.372854
100.0,100,154.407165
100.0,100,154.440567
100.0,100,154.47494
100.0,100,154.507555
100.0,100,154.540443
100.0,100,154.57187
100.0,100,154.605359
100.0,100,154.638698
100.0,100,154.672711
92.0,100,154.704426
100.0,100,154.737743
98.0,100,154.771206
100.0,100,154.803856
100.0,100,154.836924
100.0,100,154.870467
100.0,100,154.903542
100.0,100,154.936324
98.0,100,154.969901
100.0,100,155.004299
98.0,100,155.036612
100.0,100,155.069732
100.0,100,155.103476
100.0,100,155.137367
100.0,100,155.169331
100.0,100,155.205299
100.0,100,155.240757
98.0,100,155.274957
100.0,100,155.307903
100.0,100,155.342408
100.0,100,155.374362
100.0,100,155.408677
100.0,100,155.44289
100.0,100,155.485819
100.0,100,155.519719
100.0,100,155.553069
100.0,100,155.585725
100.0,100,155.621123
100.0,100,155.654756
100.0,100,155.686474
98.0,100,155.718186
100.0,100,155.749848
100.0,100,155.783081
98.0,100,155.816113
100.0,100,155.849068
98.0,100,155.882578
100.0,100,155.915685
98.0,100,155.948394
100.0,100,155.981775
98.0,100,156.015351
100.0,100,156.046461
100.0,100,156.078128
100.0,100,156.111939
100.0,100,156.144769
100.0,100,156.175787
100.0,100,156.207056
100.0,100,156.240368
98.0,100,156.274455
98.0,100,156.308471
100.0,100,156.341269
98.0,100,156.373141
100.0,100,156.405169
100.0,100,156.436578
100.0,100,156.469145
96.0,100,156.501066
100.0,100,156.533959
100.0,100,156.566778
100.0,100,156.60044
100.0,100,156.634927
100.0,100,156.667715
98.0,100,156.699518
100.0,100,156.731517
100.0,100,156.763682
100.0,100,156.796838
100.0,100,156.830827
100.0,100,156.864636
100.0,100,156.898423
100.0,100,156.929346
100.0,100,156.96072
100.0,100,156.993652
100.0,100,157.027804
96.0,100,157.062895
100.0,100,157.098556
100.0,100,157.134736
100.0,100,157.169442
100.0,100,157.204394
100.0,100,157.238855
100.0,100,157.273078
100.0,100,157.305954
100.0,100,157.339232
100.0,100,157.373015
98.0,100,157.408442
98.0,100,157.441126
100.0,100,157.479864
100.0,100,157.512564
100.0,100,157.545399
100.0,100,157.578111
100.0,100,157.609199
100.0,100,157.641873
100.0,100,157.673442
100.0,100,157.706596
100.0,100,157.739163
100.0,100,157.773628
100.0,100,157.807238
100.0,100,157.840474
100.0,100,157.873689
100.0,100,157.907573
100.0,100,157.940301
100.0,100,157.972033
98.0,100,158.005193
100.0,100,158.08766
98.0,100,158.120941
100.0,100,158.156856
100.0,100,158.191009
96.0,100,158.225606
98.0,100,158.259984
100.0,100,158.303403
100.0,100,158.3366
96.0,100,158.369706
100.0,100,158.404116
98.0,100,158.439802
100.0,100,158.472871
100.0,100,158.505299
100.0,100,158.538929
98.0,100,158.572737
100.0,100,158.605398
96.0,100,158.638364
96.0,100,158.672986
100.0,100,158.706601
96.0,100,158.739924
100.0,100,158.77328
100.0,100,158.807577
100.0,100,158.840558
100.0,100,158.873383
100.0,100,158.906909
98.0,100,158.940903
100.0,100,158.974701
100.0,100,159.007402
100.0,100,159.04248
100.0,100,159.075067
100.0,100,159.108823
98.0,100,159.142459
100.0,100,159.176372
100.0,100,159.210042
96.0,100,159.243641
100.0,100,159.277006
98.0,100,159.310488
98.0,100,159.343931
98.0,100,159.377714
100.0,100,159.410068
100.0,100,159.443331
100.0,100,159.476256
98.0,100,159.508865
98.0,100,159.542082
96.0,100,159.5767
100.0,100,159.609303
100.0,100,159.642703
100.0,100,159.67593
100.0,100,159.70768
100.0,100,159.741036
96.0,100,159.773381
96.0,100,159.806918
100.0,100,159.839947
100.0,100,159.872124
94.0,100,159.904536
100.0,100,159.936523
100.0,100,159.969012
98.0,100,160.002791
96.0,100,160.035766
100.0,100,160.068657
100.0,100,160.101052
98.0,100,160.134105
100.0,100,160.166694
100.0,100,160.201171
100.0,100,160.233095
100.0,100,160.26723
100.0,100,160.300449
100.0,100,160.33513
96.0,100,160.36839
100.0,100,160.401349
33.0,33,161.122595
100.0,100,161.155729
100.0,100,161.18935
100.0,100,161.223176
98.0,100,161.259954
100.0,100,161.293421
100.0,100,161.325536
100.0,100,161.356735
100.0,100,161.393122
100.0,100,161.425798
100.0,100,161.4587
96.0,100,161.490714
98.0,100,161.525291
100.0,100,161.557516
100.0,100,161.590257
100.0,100,161.623779
100.0,100,161.657644
100.0,100,161.692261
98.0,100,161.727049
100.0,100,161.758865
100.0,100,161.792178
100.0,100,161.826458
98.0,100,161.859784
100.0,100,161.892796
100.0,100,161.925567
100.0,100,161.959252
98.0,100,161.995898
100.0,100,162.05161
98.0,100,162.084259
100.0,100,162.118073
100.0,100,162.150629
100.0,100,162.18336
98.0,100,162.216231
100.0,100,162.249112
100.0,100,162.282454
98.0,100,162.316299
96.0,100,162.349065
100.0,100,162.380348
96.0,100,162.411461
98.0,100,162.444837
100.0,100,162.4769
100.0,100,162.509789
100.0,100,162.542241
100.0,100,162.576378
100.0,100,162.610645
100.0,100,162.644587
100.0,100,162.677127
98.0,100,162.711214
100.0,100,162.744734
98.0,100,162.777706
100.0,100,162.812006
100.0,100,162.845465
100.0,100,162.878493
100.0,100,162.912099
100.0,100,162.946317
100.0,100,162.980743
100.0,100,163.01406
100.0,100,163.047041
98.0,100,163.080718
100.0,100,163.11516
96.0,100,163.147583
100.0,100,163.180212
100.0,100,163.213368
100.0,100,163.246652
100.0,100,163.279799
100.0,100,163.312891
100.0,100,163.345309
100.0,100,163.378137
100.0,100,163.410299
100.0,100,163.443388
100.0,100,163.476229
100.0,100,163.509164
100.0,100,163.541656
100.0,100,163.57372
100.0,100,163.606437
100.0,100,163.638971
100.0,100,163.672609
100.0,100,163.706207
100.0,100,163.737782
100.0,100,163.770628
100.0,100,163.804197
98.0,100,163.837077
100.0,100,163.869764
100.0,100,163.903503
96.0,100,163.935602
100.0,100,163.967965
100.0,100,164.002215
100.0,100,164.034537
100.0,100,164.066262
100.0,100,164.099027
100.0,100,164.13323
100.0,100,164.16588
100.0,100,164.200222
100.0,100,164.233441
98.0,100,164.266527
100.0,100,164.300067
98.0,100,164.334604
100.0,100,164.367783
100.0,100,164.40133
100.0,100,164.436006
98.0,100,164.468562
100.0,100,164.50169
100.0,100,164.535407
100.0,100,164.568095
100.0,100,164.601016
100.0,100,164.634559
100.0,100,164.668461
100.0,100,164.702014
100.0,100,164.735307
100.0,100,164.76924
100.0,100,164.80361
100.0,100,164.837262
100.0,100,164.87005
100.0,100,164.903523
100.0,100,164.936861
100.0,100,164.969481
100.0,100,165.001906
94.0,100,165.034585
100.0,100,165.068132
100.0,100,165.101451
96.0,100,165.1343
98.0,100,165.168053
100.0,100,165.201418
100.0,100,165.234903
100.0,100,165.268281
100.0,100,165.302766
100.0,100,165.335313
100.0,100,165.36958
100.0,100,165.402761
100.0,100,165.435695
100.0,100,165.467482
100.0,100,165.50191
98.0,100,165.534437
98.0,100,165.567603
100.0,100,165.60047
100.0,100,165.632985
100.0,100,165.665519
100.0,100,165.69904
100.0,100,165.732061
100.0,100,165.764198
100.0,100,165.795742
100.0,100,165.828557
100.0,100,165.861783
98.0,100,165.894668
100.0,100,165.928191
100.0,100,165.960532
100.0,100,165.994028
100.0,100,166.02592
98.0,100,166.057619
100.0,100,166.09123
100.0,100,166.125422
100.0,100,166.158834
100.0,100,166.192975
94.0,100,166.226783
100.0,100,166.260459
100.0,100,166.293647
100.0,100,166.326116
98.0,100,166.357892
100.0,100,166.390897
100.0,100,166.423707
98.0,100,166.455511
100.0,100,166.489701
96.0,100,166.523241
100.0,100,166.556001
100.0,100,166.588343
100.0,100,166.621249
98.0,100,166.653811
96.0,100,166.686843
100.0,100,166.719393
98.0,100,166.750841
98.0,100,166.784176
100.0,100,166.817072
100.0,100,166.85211
100.0,100,166.887226
100.0,100,166.921582
100.0,100,166.954448
98.0,100,166.986407
100.0,100,167.018128
100.0,100,167.051229
100.0,100,167.084733
100.0,100,167.11703
100.0,100,167.259335
96.0,100,167.292831
100.0,100,167.326442
100.0,100,167.360356
100.0,100,167.394096
98.0,100,167.426614
100.0,100,167.458086
98.0,100,167.490539
96.0,100,167.523169
100.0,100,167.556465
100.0,100,167.590897
100.0,100,167.624449
100.0,100,167.65864
100.0,100,167.691975
100.0,100,167.725187
100.0,100,167.758155
100.0,100,167.792106
98.0,100,167.824922
100.0,100,167.859254
100.0,100,167.892987
100.0,100,167.925006
100.0,100,167.95712
98.0,100,167.989445
98.0,100,168.021638
100.0,100,168.054955
100.0,100,168.086802
100.0,100,168.118899
100.0,100,168.150358
98.0,100,168.184207
100.0,100,168.21763
100.0,100,168.250616
98.0,100,168.284683
100.0,100,168.317961
100.0,100,168.351145
96.0,100,168.383058
100.0,100,168.415347
100.0,100,168.448645
100.0,100,168.481757
98.0,100,168.515207
100.0,100,168.548927
100.0,100,168.583605
100.0,100,168.617355
96.0,100,168.651196
98.0,100,168.684207
98.0,100,168.717237
100.0,100,168.751183
100.0,100,168.784543
100.0,100,168.818253
100.0,100,168.850779
100.0,100,168.885158
100.0,100,168.918759
100.0,100,168.954285
100.0,100,168.988333
100.0,100,169.021593
100.0,100,169.054082
100.0,100,169.087794
100.0,100,169.120924
98.0,100,169.15354
100.0,100,169.185856
100.0,100,169.218799
100.0,100,169.252822
100.0,100,169.285171
100.0,100,169.318749
100.0,100,169.351853
100.0,100,169.384925
96.0,100,169.418763
100.0,100,169.452836
98.0,100,169.48535
100.0,100,169.518546
98.0,100,169.551339
100.0,100,169.583163
100.0,100,169.615423
98.0,100,169.647273
100.0,100,169.681212
100.0,100,169.71405
98.0,100,169.747058
100.0,100,169.780879
100.0,100,169.811904
100.0,100,169.844372
98.0,100,169.876448
100.0,100,169.910792
100.0,100,169.943465
96.0,100,169.976195
100.0,100,170.009598
100.0,100,170.043004
98.0,100,170.075531
100.0,100,170.109772
100.0,100,170.144727
100.0,100,170.176832
100.0,100,170.210685
100.0,100,170.244815
100.0,100,170.278458
100.0,100,170.311125
100.0,100,170.344116
100.0,100,170.376783
98.0,100,170.408804
100.0,100,170.440945
100.0,100,170.473274
98.0,100,170.505466
100.0,100,170.539114
98.0,100,170.571056
100.0,100,170.604831
100.0,100,170.638016
100.0,100,170.669629
98.0,100,170.703161
100.0,100,170.735404
100.0,100,170.769764
100.0,100,170.801229
96.0,100,170.833689
100.0,100,170.868222
100.0,100,170.901971
100.0,100,170.93657
100.0,100,170.970367
98.0,100,171.003568
100.0,100,171.036755
100.0,100,171.068811
100.0,100,171.101674
98.0,100,171.13404
100.0,100,171.16728
100.0,100,171.200393
96.0,100,171.233531
100.0,100,171.267076
100.0,100,171.299571
98.0,100,171.331935
98.0,100,171.364927
96.0,100,171.397963
100.0,100,171.43189
100.0,100,171.465904
100.0,100,171.497221
100.0,100,171.531703
100.0,100,171.564862
100.0,100,171.596443
100.0,100,171.629053
100.0,100,171.660976
100.0,100,171.694403
100.0,100,171.727189
100.0,100,171.760633
100.0,100,171.793324
98.0,100,171.826099
98.0,100,171.858663
100.0,100,171.891931
100.0,100,171.92464
100.0,100,171.965194
98.0,100,171.998729
100.0,100,172.033241
100.0,100,172.065998
100.0,100,172.098948
96.0,100,172.13189
100.0,100,172.163845
100.0,100,172.194821
100.0,100,172.229174
100.0,100,172.262347
100.0,100,172.307024
100.0,100,172.343826
100.0,100,172.377787
98.0,100,172.412108
100.0,100,172.446808
100.0,100,172.482452
100.0,100,172.516601
98.0,100,172.55067
100.0,100,172.585738
100.0,100,172.6205
96.0,100,172.655084
100.0,100,172.689763
96.0,100,172.723332
100.0,100,172.757264
100.0,100,172.791383
100.0,100,172.824999
100.0,100,172.859032
100.0,100,172.89338
98.0,100,172.928262
100.0,100,172.962296
100.0,100,172.995983
100.0,100,173.028246
100.0,100,173.062626
98.0,100,173.097086
100.0,100,173.130944
98.0,100,173.165334
100.0,100,173.198775
98.0,100,173.230908
100.0,100,173.264158
100.0,100,173.299147
100.0,100,173.333282
94.0,100,173.366097
94.0,100,173.400961
100.0,100,173.434373
100.0,100,173.468094
100.0,100,173.502634
100.0,100,173.535888
100.0,100,173.568502
98.0,100,173.602496
100.0,100,173.635089
100.0,100,173.670486
100.0,100,173.704855
100.0,100,173.739566
98.0,100,173.772384
94.0,100,173.806494
100.0,100,173.840506
100.0,100,173.87444
100.0,100,173.907576
100.0,100,173.94078
94.0,100,173.973975
98.0,100,174.00817
100.0,100,174.041959
100.0,100,174.07567
100.0,100,174.109283
100.0,100,174.142005
100.0,100,174.174256
100.0,100,174.208218
100.0,100,174.241038
100.0,100,174.273467
100.0,100,174.305354
94.0,100,174.338656
100.0,100,174.372307
98.0,100,174.40729
100.0,100,174.441374
100.0,100,174.475143
100.0,100,174.509192
100.0,100,174.544335
100.0,100,174.576348
100.0,100,174.609203
100.0,100,174.643057
100.0,100,174.676348
100.0,100,174.710083
100.0,100,174.744217
100.0,100,174.777162
100.0,100,174.810332
100.0,100,174.8451
100.0,100,174.879484
100.0,100,174.912826
100.0,100,174.947205
100.0,100,174.981335
100.0,100,175.014161
100.0,100,175.048549
98.0,100,175.08234
100.0,100,175.117717
100.0,100,175.152594
100.0,100,175.186435
100.0,100,175.22082
100.0,100,175.253808
98.0,100,175.287557
98.0,100,175.321095
100.0,100,175.35486
100.0,100,175.389277
100.0,100,175.42339
98.0,100,175.458952
100.0,100,175.49348
100.0,100,175.5266
100.0,100,175.560899
98.0,100,175.594662
96.0,100,175.626567
100.0,100,175.661238
100.0,100,175.693747
100.0,100,175.727394
100.0,100,175.76084
100.0,100,175.794578
100.0,100,175.828188
100.0,100,175.861748
100.0,100,175.894655
98.0,100,175.928726
100.0,100,175.962749
100.0,100,175.996333
100.0,100,176.030582
100.0,100,176.066807
98.0,100,176.101116
100.0,100,176.13471
100.0,100,176.167306
100.0,100,176.200938
100.0,100,176.234649
100.0,100,176.268717
98.0,100,176.304482
100.0,100,176.338314
100.0,100,176.373237
100.0,100,176.407423
98.0,100,176.44128
98.0,100,176.476508
100.0,100,176.510398
100.0,100,176.544651
96.0,100,176.579999
98.0,100,176.614138
100.0,100,176.64654
100.0,100,176.681147
94.0,100,176.715562
100.0,100,176.74919
100.0,100,176.782593
100.0,100,176.815395
100.0,100,176.847989
100.0,100,176.882696
96.0,100,176.915523
96.0,100,176.94843
100.0,100,176.984444
100.0,100,177.017615
98.0,100,177.052121
100.0,100,177.085073
100.0,100,177.11948
100.0,100,177.153223
100.0,100,177.18659
100.0,100,177.221252
100.0,100,177.254688
100.0,100,177.287301
100.0,100,177.321626
96.0,100,177.355665
100.0,100,177.389008
100.0,100,177.42237
100.0,100,177.455264
98.0,100,177.489295
100.0,100,177.524048
100.0,100,177.557204
100.0,100,177.591404
98.0,100,177.623906
100.0,100,177.658731
100.0,100,177.691806
100.0,100,177.723488
100.0,100,177.756277
100.0,100,177.79022
100.0,100,177.825208
100.0,100,177.859113
100.0,100,177.892652
100.0,100,177.927385
100.0,100,177.961396
100.0,100,177.996066
100.0,100,178.03152
100.0,100,178.066227
100.0,100,178.100538
100.0,100,178.13466
100.0,100,178.169713
100.0,100,178.202131
96.0,100,178.236439
100.0,100,178.270808
96.0,100,178.305105
100.0,100,178.337421
100.0,100,178.370918
100.0,100,178.405297
100.0,100,178.438966
100.0,100,178.473219
100.0,100,178.507675
100.0,100,178.54074
100.0,100,178.575378
100.0,100,178.609638
100.0,100,178.64352
100.0,100,178.675982
100.0,100,178.708253
100.0,100,178.741423
100.0,100,178.774506
100.0,100,178.808918
100.0,100,178.841087
98.0,100,178.873732
100.0,100,178.907482
100.0,100,178.941155
100.0,100,178.975601
96.0,100,179.008308
100.0,100,179.041293
98.0,100,179.074538
100.0,100,179.107009
100.0,100,179.138759
98.0,100,179.17098
100.0,100,179.202411
100.0,100,179.233935
100.0,100,179.265657
100.0,100,179.29732
100.0,100,179.328821
98.0,100,179.361465
96.0,100,179.394756
98.0,100,179.427096
100.0,100,179.459099
100.0,100,179.492157
100.0,100,179.525234
100.0,100,179.556476
100.0,100,179.587764
100.0,100,179.621202
100.0,100,179.653132
100.0,100,179.687981
100.0,100,179.72027
98.0,100,179.752998
100.0,100,179.786304
100.0,100,179.818748
100.0,100,179.852766
100.0,100,179.885128
100.0,100,179.91774
98.0,100,179.951257
98.0,100,179.984893
100.0,100,180.016601
100.0,100,180.049314
96.0,100,180.083371
98.0,100,180.117182
100.0,100,180.150821
100.0,100,180.182542
100.0,100,180.21578
100.0,100,180.248534
98.0,100,180.281461
100.0,100,180.313754
96.0,100,180.347453
100.0,100,180.38019
98.0,100,180.413059
96.0,100,180.445342
100.0,100,180.478061
100.0,100,180.511422
98.0,100,180.545091
100.0,100,180.577985
100.0,100,180.609622
98.0,100,180.642899
100.0,100,180.67649
100.0,100,180.709324
100.0,100,180.743615
100.0,100,180.775593
100.0,100,180.809641
98.0,100,180.842582
100.0,100,180.875864
100.0,100,180.909664
100.0,100,180.943465
100.0,100,180.976902
98.0,100,181.009801
100.0,100,181.043051
100.0,100,181.075025
100.0,100,181.108626
100.0,100,181.14189
100.0,100,181.174271
98.0,100,181.20722
100.0,100,181.239758
100.0,100,181.271373
100.0,100,181.305805
98.0,100,181.340113
100.0,100,181.372584
100.0,100,181.405432
98.0,100,181.439128
100.0,100,181.472429
100.0,100,181.505698
100.0,100,181.538361
100.0,100,181.571969
100.0,100,181.604449
100.0,100,181.637645
100.0,100,181.670375
98.0,100,181.70448
100.0,100,181.738482
100.0,100,181.772501
100.0,100,181.806723
96.0,100,181.83956
100.0,100,181.872456
100.0,100,181.905273
100.0,100,181.938723
100.0,100,181.971644
100.0,100,182.005658
100.0,100,182.03828
100.0,100,182.071414
100.0,100,182.105178
100.0,100,182.139007
100.0,100,182.170709
98.0,100,182.204359
100.0,100,182.238817
100.0,100,182.272605
100.0,100,182.305844
100.0,100,182.340832
100.0,100,182.374501
100.0,100,182.407933
100.0,100,182.441491
100.0,100,182.47436
100.0,100,182.506084
100.0,100,182.540395
100.0,100,182.572359
100.0,100,182.605173
100.0,100,182.637707
100.0,100,182.67187
100.0,100,182.705803
100.0,100,182.738847
100.0,100,182.771329
98.0,100,182.804203
100.0,100,182.837616
100.0,100,182.872464
98.0,100,182.90595
100.0,100,182.938792
98.0,100,182.971412
100.0,100,183.005555
100.0,100,183.039305
100.0,100,183.072629
96.0,100,183.104876
96.0,100,183.13827
96.0,100,183.171879
100.0,100,183.205924
92.0,100,183.239326
100.0,100,183.271944
100.0,100,183.305707
100.0,100,183.339566
98.0,100,183.372501
100.0,100,183.405834
100.0,100,183.44035
98.0,100,183.473832
100.0,100,183.506287
100.0,100,183.540244
100.0,100,183.573841
100.0,100,183.607757
100.0,100,183.642541
100.0,100,183.675034
96.0,100,183.708272
100.0,100,183.741551
100.0,100,183.775403
98.0,100,183.808581
100.0,100,183.840414
100.0,100,183.87433
100.0,100,183.907926
100.0,100,183.941015
100.0,100,183.973713
100.0,100,184.007597
98.0,100,184.041176
98.0,100,184.074016
100.0,100,184.108256
100.0,100,184.141401
100.0,100,184.174594
100.0,100,184.209222
100.0,100,184.242151
94.0,100,184.276571
100.0,100,184.311169
100.0,100,184.344011
100.0,100,184.377875
100.0,100,184.411864
100.0,100,184.443956
100.0,100,184.47712
100.0,100,184.510225
100.0,100,184.542899
100.0,100,184.57691
100.0,100,184.61041
100.0,100,184.64347
100.0,100,184.67577
98.0,100,184.708496
100.0,100,184.742394
100.0,100,184.77496
100.0,100,184.808658
100.0,100,184.841155
100.0,100,184.873251
100.0,100,184.905812
100.0,100,184.938978
100.0,100,184.972661
94.0,100,185.005574
98.0,100,185.038594
96.0,100,185.071692
98.0,100,185.106657
96.0,100,185.138987
100.0,100,185.173722
98.0,100,185.208211
98.0,100,185.242135
100.0,100,185.276248
100.0,100,185.308917
100.0,100,185.342589
100.0,100,185.375428
100.0,100,185.409119
100.0,100,185.441945
100.0,100,185.475044
100.0,100,185.508049
100.0,100,185.542045
100.0,100,185.575621
100.0,100,185.607462
100.0,100,185.640651
100.0,100,185.672932
100.0,100,185.705138
100.0,100,185.738293
100.0,100,185.770029
100.0,100,185.802665
100.0,100,185.836017
100.0,100,185.868924
100.0,100,185.902886
98.0,100,185.935116
100.0,100,185.966354
100.0,100,186.00043
100.0,100,186.033427
100.0,100,186.06671
100.0,100,186.099318
100.0,100,186.132414
100.0,100,186.165555
100.0,100,186.199718
100.0,100,186.233694
100.0,100,186.266486
100.0,100,186.297838
100.0,100,186.33143
96.0,100,186.364804
100.0,100,186.398075
100.0,100,186.432011
100.0,100,186.465003
100.0,100,186.498723
100.0,100,186.532293
100.0,100,186.565459
100.0,100,186.598515
100.0,100,186.63106
100.0,100,186.664032
