#{"t_start": 1726419841.7342029, "env_id": "RMSA_ENV-v0"}
r,l,t
968,1000,1841.825122
962,1000,1843.154744
974,1000,1844.459148
976,1000,1845.77891
968,1000,1847.100859
962,1000,1848.390346
964,1000,1849.704304
982,1000,1851.082709
960,1000,1852.686877
972,1000,1854.039096
950,1000,1855.338327
940,1000,1856.672189
986,1000,1857.977647
962,1000,1859.273968
956,1000,1860.564958
974,1000,1861.877852
964,1000,1863.182507
972,1000,1864.535157
964,1000,1865.858806
962,1000,1867.194947
974,1000,1868.553665
982,1000,1869.885572
972,1000,1871.220805
952,1000,1872.589155
980,1000,1873.950318
968,1000,1875.298606
976,1000,1876.617811
964,1000,1877.95429
974,1000,1879.336803
954,1000,1880.665714
964,1000,1881.995773
966,1000,1883.294149
972,1000,1884.655479
976,1000,1885.992931
976,1000,1887.275794
978,1000,1888.569941
966,1000,1889.912449
968,1000,1891.256945
984,1000,1892.577335
972,1000,1893.940678
986,1000,1895.289571
972,1000,1896.667795
972,1000,1898.018572
978,1000,1899.348379
972,1000,1900.673444
972,1000,1902.0368
966,1000,1903.358817
978,1000,1904.70131
968,1000,1906.046644
966,1000,1907.373856
974,1000,1908.703705
964,1000,1910.056306
964,1000,1911.420407
966,1000,1912.785212
962,1000,1914.11416
978,1000,1915.438254
976,1000,1916.771664
978,1000,1918.136202
978,1000,1919.469318
982,1000,1920.820537
954,1000,1922.157094
950,1000,1923.464292
958,1000,1924.783443
964,1000,1926.141484
984,1000,1927.449493
966,1000,1928.755562
964,1000,1930.065983
976,1000,1931.394172
972,1000,1932.71426
968,1000,1934.048413
948,1000,1935.380872
970,1000,1936.730372
976,1000,1938.105476
984,1000,1939.517767
976,1000,1940.861354
982,1000,1942.265298
970,1000,1943.59306
976,1000,1944.911905
974,1000,1946.268709
972,1000,1947.558184
958,1000,1948.851742
972,1000,1950.137606
974,1000,1951.423936
964,1000,1952.692143
964,1000,1953.975678
966,1000,1955.247578
948,1000,1956.538411
978,1000,1957.930951
624,642,1986.911161
976,1000,1988.249073
980,1000,1989.60825
990,1000,1990.947981
982,1000,1992.311474
988,1000,1993.695437
984,1000,1995.102718
970,1000,1996.449276
970,1000,1997.749325
996,1000,1999.102476
974,1000,2000.420097
964,1000,2001.718964
982,1000,2003.061857
988,1000,2004.421098
962,1000,2005.731016
980,1000,2007.087196
992,1000,2008.443327
978,1000,2009.768581
976,1000,2011.091939
992,1000,2012.48581
980,1000,2013.857089
986,1000,2015.177647
980,1000,2016.482721
964,1000,2017.844057
974,1000,2019.160716
964,1000,2020.451392
980,1000,2021.800145
966,1000,2023.110623
986,1000,2024.518455
986,1000,2025.880405
974,1000,2027.243839
990,1000,2028.578716
986,1000,2029.903997
992,1000,2031.239431
976,1000,2032.640372
990,1000,2033.982013
964,1000,2035.305619
982,1000,2036.631976
968,1000,2037.961605
962,1000,2039.2994
974,1000,2040.684885
978,1000,2042.030538
990,1000,2043.423135
986,1000,2044.770434
976,1000,2046.089828
992,1000,2047.49026
974,1000,2048.812771
974,1000,2050.132529
986,1000,2051.443252
988,1000,2052.788718
980,1000,2054.11456
984,1000,2055.424681
976,1000,2056.72612
986,1000,2058.08325
976,1000,2059.442975
984,1000,2060.781679
974,1000,2062.168327
980,1000,2063.487161
964,1000,2064.790068
988,1000,2066.091961
984,1000,2067.435208
984,1000,2068.760328
986,1000,2070.060809
974,1000,2071.39179
996,1000,2072.701302
972,1000,2074.008237
992,1000,2075.343818
982,1000,2076.659834
992,1000,2077.951797
986,1000,2079.298761
976,1000,2080.654729
970,1000,2081.972691
968,1000,2083.292923
982,1000,2084.636515
978,1000,2085.956468
974,1000,2087.270022
982,1000,2088.568023
996,1000,2089.89962
984,1000,2091.250016
964,1000,2092.572336
992,1000,2093.904795
972,1000,2095.201034
966,1000,2096.479955
990,1000,2097.852545
986,1000,2099.196602
988,1000,2100.50483
984,1000,2101.836204
982,1000,2103.157789
992,1000,2104.535817
984,1000,2105.860332
988,1000,2107.169057
972,1000,2108.464149
996,1000,2109.775415
988,1000,2111.09194
988,1000,2112.401989
984,1000,2113.725841
994,1000,2115.05127
976,1000,2116.439067
980,1000,2117.786404
984,1000,2119.143698
986,1000,2120.478219
654,672,2122.266062
970,1000,2123.546263
974,1000,2124.824304
962,1000,2126.0955
964,1000,2127.433205
986,1000,2128.758576
950,1000,2130.017003
974,1000,2131.333534
944,1000,2132.647063
966,1000,2133.9751
962,1000,2135.316406
984,1000,2136.658576
978,1000,2137.966609
964,1000,2139.231474
990,1000,2140.508171
976,1000,2141.822949
992,1000,2143.117294
956,1000,2144.401727
962,1000,2145.772073
966,1000,2147.097868
980,1000,2148.426126
962,1000,2149.785548
962,1000,2151.126074
966,1000,2152.44683
970,1000,2153.722246
968,1000,2155.024739
986,1000,2156.298524
960,1000,2157.573982
976,1000,2158.860986
968,1000,2160.181746
970,1000,2161.47841
974,1000,2162.785967
962,1000,2164.11508
960,1000,2165.44194
978,1000,2166.770386
974,1000,2168.155527
954,1000,2169.44503
974,1000,2170.736019
960,1000,2172.004358
974,1000,2173.288511
968,1000,2174.637402
964,1000,2176.02542
966,1000,2177.363759
982,1000,2178.637511
966,1000,2179.961991
950,1000,2181.350801
972,1000,2182.637473
956,1000,2183.911376
964,1000,2185.234405
968,1000,2186.568211
968,1000,2187.868835
944,1000,2189.143055
950,1000,2190.401226
992,1000,2191.716874
948,1000,2193.016525
980,1000,2194.383115
974,1000,2195.681953
990,1000,2197.010347
984,1000,2198.317083
964,1000,2199.651857
970,1000,2200.963991
984,1000,2202.297799
972,1000,2203.691229
948,1000,2204.964431
974,1000,2206.232563
966,1000,2207.5043
966,1000,2208.763702
986,1000,2210.041714
980,1000,2211.317382
956,1000,2212.575819
968,1000,2213.85365
984,1000,2215.161881
962,1000,2216.50318
986,1000,2217.785038
946,1000,2219.066428
970,1000,2220.357439
984,1000,2221.635678
984,1000,2222.93586
958,1000,2224.185809
964,1000,2225.460719
970,1000,2226.743305
980,1000,2228.024361
982,1000,2229.364006
982,1000,2230.68669
980,1000,2232.026785
950,1000,2233.342246
976,1000,2234.690288
976,1000,2236.018707
984,1000,2237.375722
950,1000,2238.660596
970,1000,2240.008571
966,1000,2241.311955
972,1000,2242.582896
974,1000,2243.876199
964,1000,2245.151188
978,1000,2246.429517
964,1000,2247.697495
974,1000,2249.001162
982,1000,2250.278337
984,1000,2251.557839
958,1000,2252.837781
958,1000,2254.157893
958,1000,2255.428777
960,1000,2256.769142
968,1000,2258.101278
972,1000,2259.412577
964,1000,2260.737584
982,1000,2262.08098
972,1000,2263.406962
976,1000,2264.776941
960,1000,2266.076102
970,1000,2267.384169
962,1000,2268.706755
976,1000,2270.020735
962,1000,2271.352277
976,1000,2272.655654
974,1000,2273.979918
954,1000,2275.297701
972,1000,2276.610396
988,1000,2277.94444
978,1000,2279.262585
924,1000,2280.856324
962,1000,2282.255965
966,1000,2283.553006
978,1000,2284.855231
980,1000,2286.131225
960,1000,2287.45251
974,1000,2288.830178
980,1000,2290.119148
984,1000,2291.407777
954,1000,2292.789116
982,1000,2294.149774
968,1000,2295.463166
980,1000,2296.772721
962,1000,2298.107049
956,1000,2299.427382
958,1000,2300.71863
956,1000,2302.011732
952,1000,2303.278459
974,1000,2304.544179
974,1000,2305.832904
954,1000,2307.103352
982,1000,2308.380541
980,1000,2309.638902
964,1000,2310.898644
958,1000,2312.168405
968,1000,2313.432117
962,1000,2314.725413
954,1000,2315.987234
956,1000,2317.320101
970,1000,2318.669779
972,1000,2319.97571
968,1000,2321.266724
954,1000,2322.568229
982,1000,2323.936007
976,1000,2325.197437
966,1000,2326.506786
974,1000,2327.886521
966,1000,2329.239404
972,1000,2330.560597
978,1000,2331.851098
974,1000,2333.170234
966,1000,2334.476819
964,1000,2335.809533
964,1000,2337.173664
964,1000,2338.562237
980,1000,2339.874872
972,1000,2341.170227
968,1000,2342.456213
964,1000,2343.736876
940,1000,2345.006985
968,1000,2346.303598
988,1000,2347.670158
962,1000,2348.998874
974,1000,2350.315998
966,1000,2351.730235
974,1000,2353.036623
972,1000,2354.375745
950,1000,2355.685994
954,1000,2357.016637
970,1000,2358.345067
968,1000,2359.743375
986,1000,2361.047525
970,1000,2362.356752
968,1000,2363.655018
976,1000,2364.958087
958,1000,2366.29624
976,1000,2367.562194
966,1000,2368.853391
978,1000,2370.167863
976,1000,2371.467759
968,1000,2372.75048
976,1000,2374.117047
970,1000,2375.413264
962,1000,2376.730596
972,1000,2378.045423
948,1000,2379.3692
964,1000,2380.686266
960,1000,2382.002356
958,1000,2383.408158
978,1000,2384.73664
968,1000,2386.052817
948,1000,2387.356724
477,485,2417.955605
976,1000,2419.298706
988,1000,2420.620358
988,1000,2421.944806
984,1000,2423.267563
982,1000,2424.598046
986,1000,2425.916701
986,1000,2427.248567
976,1000,2428.589987
978,1000,2429.910768
988,1000,2431.247293
974,1000,2432.583803
970,1000,2433.910441
980,1000,2435.24978
966,1000,2436.580378
994,1000,2437.917779
986,1000,2439.253913
976,1000,2440.58957
970,1000,2441.899625
984,1000,2443.215676
974,1000,2444.547884
990,1000,2445.883237
976,1000,2447.185908
984,1000,2448.504265
988,1000,2449.80164
986,1000,2451.13484
992,1000,2452.460482
972,1000,2453.781946
980,1000,2455.128133
974,1000,2456.431844
986,1000,2457.754978
968,1000,2459.06147
978,1000,2460.40737
954,1000,2461.723563
986,1000,2463.05307
994,1000,2464.383321
954,1000,2465.695273
954,1000,2467.035707
976,1000,2468.380298
984,1000,2469.712545
978,1000,2471.047341
986,1000,2472.356783
958,1000,2473.661356
988,1000,2474.971545
972,1000,2476.288433
994,1000,2477.595523
988,1000,2478.899858
974,1000,2480.206726
988,1000,2481.52239
978,1000,2482.836592
988,1000,2484.161689
984,1000,2485.457444
982,1000,2486.751424
984,1000,2488.05511
984,1000,2489.389177
988,1000,2490.695407
986,1000,2491.992856
990,1000,2493.297346
986,1000,2494.60518
988,1000,2495.91739
982,1000,2497.216708
988,1000,2498.511283
986,1000,2499.809883
982,1000,2501.118653
982,1000,2502.417551
974,1000,2503.729879
986,1000,2505.031328
996,1000,2506.339925
982,1000,2507.642188
984,1000,2508.945647
982,1000,2510.255607
980,1000,2511.550325
972,1000,2512.837499
978,1000,2514.129271
956,1000,2515.410099
978,1000,2516.703888
964,1000,2518.008962
980,1000,2519.301257
994,1000,2520.593571
992,1000,2521.907581
974,1000,2523.194465
978,1000,2524.493183
970,1000,2525.795402
986,1000,2527.08958
970,1000,2528.384282
994,1000,2529.689044
960,1000,2530.979509
974,1000,2532.298135
972,1000,2533.586674
988,1000,2534.885856
976,1000,2536.18934
970,1000,2537.496568
972,1000,2538.793324
974,1000,2540.107031
980,1000,2541.427852
978,1000,2542.732098
976,1000,2544.019022
980,1000,2545.323891
984,1000,2546.627756
986,1000,2547.94315
986,1000,2549.24807
463,471,2550.932447
970,1000,2552.188984
968,1000,2553.446152
976,1000,2554.700182
946,1000,2555.931572
970,1000,2557.187408
978,1000,2558.443546
968,1000,2559.700226
958,1000,2560.946635
974,1000,2562.194295
966,1000,2563.44135
972,1000,2564.696831
960,1000,2565.966992
962,1000,2567.251494
946,1000,2568.530944
966,1000,2569.803558
962,1000,2571.121208
964,1000,2572.389353
972,1000,2573.707462
942,1000,2574.986221
950,1000,2576.259538
964,1000,2577.585057
952,1000,2578.885532
970,1000,2580.170395
968,1000,2581.525951
984,1000,2582.83501
954,1000,2584.127924
968,1000,2585.458869
982,1000,2586.742818
966,1000,2588.045502
962,1000,2589.318694
958,1000,2590.611183
958,1000,2591.876483
976,1000,2593.166616
956,1000,2594.433155
974,1000,2595.710045
976,1000,2597.019761
970,1000,2598.296958
970,1000,2599.600247
990,1000,2600.897086
978,1000,2602.179496
972,1000,2603.494584
942,1000,2604.770962
968,1000,2606.051988
960,1000,2607.336822
938,1000,2608.605292
970,1000,2609.900639
970,1000,2611.160189
980,1000,2612.430079
960,1000,2613.696713
944,1000,2614.972807
958,1000,2616.239378
968,1000,2617.536208
970,1000,2618.808376
954,1000,2620.089223
974,1000,2621.349281
958,1000,2622.649498
944,1000,2623.970551
970,1000,2625.263286
964,1000,2626.574408
936,1000,2627.842003
972,1000,2629.152574
958,1000,2630.460913
970,1000,2631.751608
968,1000,2633.019465
982,1000,2634.330514
968,1000,2635.59321
962,1000,2636.875037
968,1000,2638.180121
962,1000,2639.496139
974,1000,2640.781227
946,1000,2642.060697
966,1000,2643.339667
962,1000,2644.649806
960,1000,2645.947412
964,1000,2647.239109
956,1000,2648.545625
986,1000,2649.838743
980,1000,2651.181961
984,1000,2652.452806
962,1000,2653.703919
968,1000,2655.026161
972,1000,2656.329322
958,1000,2657.611651
940,1000,2658.88435
976,1000,2660.13824
954,1000,2661.419596
980,1000,2662.712419
964,1000,2664.014475
976,1000,2665.319533
978,1000,2666.646871
974,1000,2667.922712
982,1000,2669.197872
950,1000,2670.492425
926,1000,2671.784826
946,1000,2673.048952
952,1000,2674.334567
962,1000,2675.630756
968,1000,2676.9111
972,1000,2678.202708
958,1000,2679.462869
960,1000,2680.774516
980,1000,2682.036245
970,1000,2683.351429
962,1000,2684.662107
912,1000,2686.002931
972,1000,2687.316173
956,1000,2688.593145
980,1000,2689.895878
978,1000,2691.187751
978,1000,2692.538997
974,1000,2693.860947
966,1000,2695.119966
960,1000,2696.414024
968,1000,2697.690635
966,1000,2699.032146
970,1000,2700.398764
958,1000,2701.753332
960,1000,2703.043585
990,1000,2704.350675
992,1000,2705.670867
968,1000,2707.00245
978,1000,2708.29412
982,1000,2709.587568
974,1000,2710.880262
960,1000,2712.15264
972,1000,2713.446095
954,1000,2714.730703
972,1000,2716.033896
968,1000,2717.314026
976,1000,2718.582095
984,1000,2719.953142
956,1000,2721.202403
988,1000,2722.476064
948,1000,2723.729345
940,1000,2724.984012
964,1000,2726.249831
966,1000,2727.52665
986,1000,2728.793512
972,1000,2730.050124
958,1000,2731.322289
956,1000,2732.578484
986,1000,2733.842524
958,1000,2735.102878
952,1000,2736.354553
978,1000,2737.653344
934,1000,2738.960357
964,1000,2740.231557
966,1000,2741.539691
968,1000,2742.813711
964,1000,2744.125713
972,1000,2745.446779
950,1000,2746.742638
958,1000,2748.051253
974,1000,2749.315387
958,1000,2750.580594
958,1000,2751.900705
970,1000,2753.196607
958,1000,2754.49857
954,1000,2755.778533
976,1000,2757.086923
962,1000,2758.445159
972,1000,2759.806718
980,1000,2761.097286
972,1000,2762.404394
972,1000,2763.668861
970,1000,2764.919491
964,1000,2766.183942
954,1000,2767.427466
962,1000,2768.698248
976,1000,2770.030411
970,1000,2771.305346
974,1000,2772.59879
972,1000,2773.855959
978,1000,2775.233288
940,1000,2776.488724
956,1000,2777.762478
988,1000,2779.082932
978,1000,2780.371314
944,1000,2781.631193
962,1000,2782.886875
966,1000,2784.218984
982,1000,2785.601308
966,1000,2786.889632
968,1000,2788.197035
944,1000,2789.475708
956,1000,2790.761136
964,1000,2792.091848
970,1000,2793.464643
948,1000,2794.754019
962,1000,2796.034388
958,1000,2797.318564
962,1000,2798.604056
952,1000,2799.86464
966,1000,2801.123044
962,1000,2802.375022
954,1000,2803.702591
946,1000,2805.050701
970,1000,2806.35882
932,1000,2807.662369
978,1000,2808.930278
956,1000,2810.211765
974,1000,2811.596897
970,1000,2812.948273
903,905,2845.479276
986,1000,2846.812002
980,1000,2848.148174
946,1000,2849.474769
978,1000,2850.794224
980,1000,2852.097725
988,1000,2853.411813
984,1000,2854.735917
978,1000,2856.058619
980,1000,2857.369555
990,1000,2858.680871
988,1000,2860.008043
972,1000,2861.334175
986,1000,2862.652157
956,1000,2863.955057
976,1000,2865.264609
974,1000,2866.571698
986,1000,2867.898756
992,1000,2869.233031
982,1000,2870.552083
986,1000,2871.867795
958,1000,2873.178187
988,1000,2874.481044
984,1000,2875.847242
986,1000,2877.172807
986,1000,2878.513766
984,1000,2879.843196
986,1000,2881.165321
992,1000,2882.490078
984,1000,2883.835496
986,1000,2885.165362
984,1000,2886.499312
990,1000,2887.835218
980,1000,2889.181052
980,1000,2890.483112
980,1000,2891.784503
978,1000,2893.081304
994,1000,2894.384575
984,1000,2895.714837
976,1000,2897.013493
990,1000,2898.329095
982,1000,2899.643494
996,1000,2900.942568
988,1000,2902.253303
976,1000,2903.558247
972,1000,2904.849183
982,1000,2906.148652
984,1000,2907.43646
986,1000,2908.729419
986,1000,2910.038933
976,1000,2911.347358
970,1000,2912.63986
994,1000,2913.948067
982,1000,2915.252089
976,1000,2916.5499
982,1000,2917.849467
978,1000,2919.167264
988,1000,2920.46972
982,1000,2921.763285
974,1000,2923.056045
994,1000,2924.377856
984,1000,2925.682143
994,1000,2926.986692
992,1000,2928.294692
986,1000,2929.58278
992,1000,2930.901884
994,1000,2932.203658
994,1000,2933.506766
